Date,Campaign_ID,Channel,Impressions,Clicks,Conversions,Cost,Revenue,Month,Week
2024-06-18,CAMP_043,SEO Organic,2509,138,2,0.01,0.07,June,25
2024-06-19,CAMP_043,SEO Organic,2673,147,3,0.01,0.07,June,25
2024-06-20,CAMP_043,SEO Organic,3577,197,4,0.02,0.1,June,25
2024-06-21,CAMP_043,SEO Organic,3130,172,3,0.02,0.09,June,25
2024-06-22,CAMP_043,SEO Organic,3930,216,4,0.02,0.11,June,25
2024-06-23,CAMP_043,SEO Organic,3771,207,4,0.02,0.1,June,25
2024-06-24,CAMP_043,SEO Organic,4171,229,4,0.02,0.12,June,26
2024-06-25,CAMP_043,SEO Organic,3854,212,4,0.02,0.11,June,26
2024-06-26,CAMP_043,SEO Organic,3310,182,3,0.02,0.09,June,26
2024-06-27,CAMP_043,SEO Organic,3814,210,4,0.02,0.11,June,26
2024-06-28,CAMP_043,SEO Organic,2989,164,3,0.02,0.08,June,26
2024-06-29,CAMP_043,SEO Organic,3053,168,3,0.02,0.08,June,26
2024-09-28,CAMP_044,Email,2608,461,27,25.63,249.66,September,39
2024-09-29,CAMP_044,Email,2151,380,22,21.14,205.92,September,39
2024-09-30,CAMP_044,Email,2621,463,27,25.75,250.86,September,40
2024-10-01,CAMP_044,Email,2653,469,28,26.07,253.92,October,40
2024-10-02,CAMP_044,Email,2700,477,28,26.53,258.41,October,40
2024-10-03,CAMP_044,Email,2779,491,29,27.3,265.95,October,40
2024-10-04,CAMP_044,Email,2131,377,22,20.94,203.95,October,40
2024-10-05,CAMP_044,Email,1981,350,21,19.47,189.64,October,40
2024-10-06,CAMP_044,Email,2333,412,24,22.92,223.26,October,40
2024-10-07,CAMP_044,Email,2051,362,21,20.15,196.32,October,41
2024-10-08,CAMP_044,Email,2358,417,25,23.17,225.67,October,41
2024-10-09,CAMP_044,Email,2497,441,26,24.54,239.01,October,41
2024-10-10,CAMP_044,Email,2474,437,26,24.31,236.82,October,41
2024-10-11,CAMP_044,Email,2056,363,21,20.2,196.75,October,41
2024-10-12,CAMP_044,Email,1778,314,18,17.48,170.24,October,41
2024-10-13,CAMP_044,Email,2130,376,22,20.93,203.9,October,41
2024-10-14,CAMP_044,Email,1746,308,18,17.16,167.14,October,42
2024-10-15,CAMP_044,Email,2743,485,29,26.96,262.56,October,42
2024-10-16,CAMP_044,Email,2017,356,21,19.82,193.09,October,42
2024-10-17,CAMP_044,Email,1762,311,18,17.31,168.65,October,42
2024-10-18,CAMP_044,Email,1590,281,16,15.62,152.18,October,42
2024-10-19,CAMP_044,Email,2417,427,25,23.75,231.38,October,42
2024-10-20,CAMP_044,Email,2406,425,25,23.64,230.24,October,42
2024-10-21,CAMP_044,Email,2010,355,21,19.75,192.42,October,43
2024-10-22,CAMP_044,Email,1652,292,17,16.23,158.09,October,43
2024-10-23,CAMP_044,Email,2102,371,22,20.66,201.23,October,43
2024-10-24,CAMP_044,Email,1971,348,20,19.37,188.66,October,43
2024-10-25,CAMP_044,Email,2459,435,26,24.16,235.38,October,43
2024-10-26,CAMP_044,Email,2364,418,25,23.23,226.27,October,43
2024-10-27,CAMP_044,Email,2042,361,21,20.07,195.48,October,43
2024-10-28,CAMP_044,Email,1847,326,19,18.15,176.75,October,44
2024-10-29,CAMP_044,Email,2874,508,30,28.24,275.07,October,44
2024-10-30,CAMP_044,Email,2162,382,22,21.24,206.89,October,44
2024-10-31,CAMP_044,Email,2474,437,26,24.31,236.8,October,44
2024-02-05,CAMP_045,SEO Organic,702,42,1,0.0,0.04,February,6
2024-02-06,CAMP_045,SEO Organic,887,53,2,0.01,0.05,February,6
2024-02-07,CAMP_045,SEO Organic,641,38,1,0.0,0.04,February,6
2024-02-08,CAMP_045,SEO Organic,898,54,2,0.01,0.05,February,6
2024-02-09,CAMP_045,SEO Organic,1144,68,2,0.01,0.06,February,6
2024-02-10,CAMP_045,SEO Organic,833,50,2,0.01,0.05,February,6
2024-02-11,CAMP_045,SEO Organic,647,39,1,0.0,0.04,February,6
2024-02-12,CAMP_045,SEO Organic,643,38,1,0.0,0.04,February,7
2024-02-13,CAMP_045,SEO Organic,835,50,2,0.01,0.05,February,7
2024-02-14,CAMP_045,SEO Organic,712,42,1,0.0,0.04,February,7
2024-02-15,CAMP_045,SEO Organic,639,38,1,0.0,0.04,February,7
2024-02-16,CAMP_045,SEO Organic,1032,62,2,0.01,0.06,February,7
2024-02-17,CAMP_045,SEO Organic,873,52,2,0.01,0.05,February,7
2024-02-18,CAMP_045,SEO Organic,782,47,1,0.0,0.04,February,7
2024-02-19,CAMP_045,SEO Organic,1110,66,2,0.01,0.06,February,8
2024-02-20,CAMP_045,SEO Organic,689,41,1,0.0,0.04,February,8
2024-02-21,CAMP_045,SEO Organic,1140,68,2,0.01,0.06,February,8
2024-02-22,CAMP_045,SEO Organic,795,47,1,0.0,0.04,February,8
2024-02-23,CAMP_045,SEO Organic,1104,66,2,0.01,0.06,February,8
2024-02-24,CAMP_045,SEO Organic,950,57,2,0.01,0.05,February,8
2024-02-25,CAMP_045,SEO Organic,1070,64,2,0.01,0.06,February,8
2024-02-26,CAMP_045,SEO Organic,1155,69,2,0.01,0.07,February,9
2024-02-27,CAMP_045,SEO Organic,781,47,1,0.0,0.04,February,9
2024-02-28,CAMP_045,SEO Organic,1143,68,2,0.01,0.06,February,9
2024-02-29,CAMP_045,SEO Organic,835,50,2,0.01,0.05,February,9
2024-03-01,CAMP_045,SEO Organic,833,50,2,0.01,0.05,March,9
2024-03-02,CAMP_045,SEO Organic,809,48,1,0.0,0.05,March,9
2024-03-03,CAMP_045,SEO Organic,917,55,2,0.01,0.05,March,9
2024-03-04,CAMP_045,SEO Organic,709,42,1,0.0,0.04,March,10
2024-03-05,CAMP_045,SEO Organic,924,55,2,0.01,0.05,March,10
2024-03-06,CAMP_045,SEO Organic,917,55,2,0.01,0.05,March,10
2024-03-07,CAMP_045,SEO Organic,1036,62,2,0.01,0.06,March,10
2024-03-08,CAMP_045,SEO Organic,1074,64,2,0.01,0.06,March,10
2024-03-09,CAMP_045,SEO Organic,863,52,2,0.01,0.05,March,10
2024-03-10,CAMP_045,SEO Organic,789,47,1,0.0,0.04,March,10
2024-03-11,CAMP_045,SEO Organic,766,46,1,0.0,0.04,March,11
2024-03-12,CAMP_045,SEO Organic,731,44,1,0.0,0.04,March,11
2024-03-13,CAMP_045,SEO Organic,657,39,1,0.0,0.04,March,11
2024-03-14,CAMP_045,SEO Organic,810,48,2,0.0,0.05,March,11
2024-03-15,CAMP_045,SEO Organic,771,46,1,0.0,0.04,March,11
2024-03-16,CAMP_045,SEO Organic,1145,69,2,0.01,0.06,March,11
2024-03-17,CAMP_045,SEO Organic,926,55,2,0.01,0.05,March,11
2024-03-18,CAMP_045,SEO Organic,813,49,2,0.0,0.05,March,12
2024-03-19,CAMP_045,SEO Organic,938,56,2,0.01,0.05,March,12
2024-03-20,CAMP_045,SEO Organic,701,42,1,0.0,0.04,March,12
2024-03-21,CAMP_045,SEO Organic,865,52,2,0.01,0.05,March,12
2024-03-22,CAMP_045,SEO Organic,963,58,2,0.01,0.05,March,12
2024-03-23,CAMP_045,SEO Organic,889,53,2,0.01,0.05,March,12
2024-03-24,CAMP_045,SEO Organic,842,50,2,0.01,0.05,March,12
2024-03-25,CAMP_045,SEO Organic,1160,69,2,0.01,0.07,March,13
2024-03-26,CAMP_045,SEO Organic,1099,66,2,0.01,0.06,March,13
2024-03-27,CAMP_045,SEO Organic,961,57,2,0.01,0.05,March,13
2024-03-28,CAMP_045,SEO Organic,932,56,2,0.01,0.05,March,13
2024-03-29,CAMP_045,SEO Organic,960,57,2,0.01,0.05,March,13
2024-03-30,CAMP_045,SEO Organic,734,44,1,0.0,0.04,March,13
2024-03-31,CAMP_045,SEO Organic,839,50,2,0.01,0.05,March,13
2024-04-01,CAMP_045,SEO Organic,647,39,1,0.0,0.04,April,14
2024-04-02,CAMP_045,SEO Organic,882,53,2,0.01,0.05,April,14
2024-04-03,CAMP_045,SEO Organic,918,55,2,0.01,0.05,April,14
2024-04-04,CAMP_045,SEO Organic,749,45,1,0.0,0.04,April,14
2024-04-05,CAMP_045,SEO Organic,1144,68,2,0.01,0.06,April,14
2024-04-06,CAMP_045,SEO Organic,1115,67,2,0.01,0.06,April,14
2024-04-07,CAMP_045,SEO Organic,1014,61,2,0.01,0.06,April,14
2024-04-08,CAMP_045,SEO Organic,913,55,2,0.01,0.05,April,15
2024-04-09,CAMP_045,SEO Organic,1094,65,2,0.01,0.06,April,15
2024-04-10,CAMP_045,SEO Organic,696,41,1,0.0,0.04,April,15
2024-04-11,CAMP_045,SEO Organic,1051,63,2,0.01,0.06,April,15
2024-04-12,CAMP_045,SEO Organic,693,41,1,0.0,0.04,April,15
2024-04-13,CAMP_045,SEO Organic,1053,63,2,0.01,0.06,April,15
2024-04-14,CAMP_045,SEO Organic,774,46,1,0.0,0.04,April,15
2024-04-15,CAMP_045,SEO Organic,1097,66,2,0.01,0.06,April,16
2024-04-16,CAMP_045,SEO Organic,1133,68,2,0.01,0.06,April,16
2024-04-17,CAMP_045,SEO Organic,706,42,1,0.0,0.04,April,16
2024-04-18,CAMP_045,SEO Organic,875,52,2,0.01,0.05,April,16
2024-04-19,CAMP_045,SEO Organic,1153,69,2,0.01,0.07,April,16
2024-04-20,CAMP_045,SEO Organic,886,53,2,0.01,0.05,April,16
2024-04-21,CAMP_045,SEO Organic,1090,65,2,0.01,0.06,April,16
2024-04-22,CAMP_045,SEO Organic,943,56,2,0.01,0.05,April,17
2024-04-23,CAMP_045,SEO Organic,828,49,2,0.01,0.05,April,17
2024-04-24,CAMP_045,SEO Organic,780,47,1,0.0,0.04,April,17
2024-04-25,CAMP_045,SEO Organic,735,44,1,0.0,0.04,April,17
2024-04-26,CAMP_045,SEO Organic,1035,62,2,0.01,0.06,April,17
2024-04-27,CAMP_045,SEO Organic,834,50,2,0.01,0.05,April,17
2024-04-28,CAMP_045,SEO Organic,901,54,2,0.01,0.05,April,17
2024-04-29,CAMP_045,SEO Organic,891,53,2,0.01,0.05,April,18
2024-04-30,CAMP_045,SEO Organic,936,56,2,0.01,0.05,April,18
2024-05-01,CAMP_045,SEO Organic,1091,65,2,0.01,0.06,May,18
2024-05-02,CAMP_045,SEO Organic,1153,69,2,0.01,0.06,May,18
2024-05-03,CAMP_045,SEO Organic,845,50,2,0.01,0.05,May,18
2024-05-04,CAMP_045,SEO Organic,1071,64,2,0.01,0.06,May,18
2024-10-18,CAMP_046,Facebook Ads,7995,249,3,192.83,662.9,October,42
2024-10-19,CAMP_046,Facebook Ads,7204,225,2,173.76,597.34,October,42
2024-10-20,CAMP_046,Facebook Ads,8788,274,3,211.95,728.64,October,42
2024-10-21,CAMP_046,Facebook Ads,5660,176,2,136.51,469.28,October,43
2024-10-22,CAMP_046,Facebook Ads,5282,165,2,127.4,437.98,October,43
2024-10-23,CAMP_046,Facebook Ads,8365,261,3,201.76,693.6,October,43
2024-10-24,CAMP_046,Facebook Ads,6648,207,2,160.34,551.21,October,43
2024-10-25,CAMP_046,Facebook Ads,8336,260,3,201.06,691.2,October,43
2024-10-26,CAMP_046,Facebook Ads,8527,266,3,205.67,707.03,October,43
2024-10-27,CAMP_046,Facebook Ads,5088,159,2,122.73,421.91,October,43
2024-10-28,CAMP_046,Facebook Ads,8487,265,3,204.71,703.73,October,44
2024-10-29,CAMP_046,Facebook Ads,6686,208,2,161.26,554.36,October,44
2024-10-30,CAMP_046,Facebook Ads,6943,217,2,167.46,575.68,October,44
2024-10-31,CAMP_046,Facebook Ads,7424,232,3,179.06,615.55,October,44
2024-11-01,CAMP_046,Facebook Ads,8665,270,3,208.99,718.46,November,44
2024-11-02,CAMP_046,Facebook Ads,4909,153,2,118.4,407.03,November,44
2024-11-03,CAMP_046,Facebook Ads,6804,212,2,164.11,564.15,November,44
2024-11-04,CAMP_046,Facebook Ads,7677,239,3,185.16,636.54,November,45
2024-11-05,CAMP_046,Facebook Ads,7822,244,3,188.66,648.55,November,45
2024-11-06,CAMP_046,Facebook Ads,7697,240,3,185.64,638.19,November,45
2024-11-07,CAMP_046,Facebook Ads,5386,168,2,129.92,446.62,November,45
2024-11-08,CAMP_046,Facebook Ads,6069,189,2,146.39,503.24,November,45
2024-11-09,CAMP_046,Facebook Ads,6315,197,2,152.31,523.6,November,45
2024-11-10,CAMP_046,Facebook Ads,8160,255,3,196.82,676.6,November,45
2024-11-11,CAMP_046,Facebook Ads,5984,187,2,144.33,496.16,November,46
2024-11-12,CAMP_046,Facebook Ads,5702,178,2,137.53,472.8,November,46
2024-11-13,CAMP_046,Facebook Ads,8794,274,3,212.09,729.12,November,46
2024-11-14,CAMP_046,Facebook Ads,4866,152,1,117.38,403.51,November,46
2024-11-15,CAMP_046,Facebook Ads,8961,280,3,216.13,742.98,November,46
2024-11-16,CAMP_046,Facebook Ads,7632,238,3,184.07,632.8,November,46
2024-11-17,CAMP_046,Facebook Ads,8260,258,3,199.22,684.85,November,46
2024-11-18,CAMP_046,Facebook Ads,6049,189,2,145.91,501.6,November,47
2024-11-19,CAMP_046,Facebook Ads,4889,152,1,117.92,405.38,November,47
2024-11-20,CAMP_046,Facebook Ads,7885,246,3,190.17,653.75,November,47
2024-11-21,CAMP_046,Facebook Ads,8283,258,3,199.78,686.8,November,47
2024-11-22,CAMP_046,Facebook Ads,7895,246,3,190.43,654.65,November,47
2024-11-23,CAMP_046,Facebook Ads,5421,169,2,130.76,449.5,November,47
2024-11-24,CAMP_046,Facebook Ads,7949,248,3,191.72,659.09,November,47
2024-11-25,CAMP_046,Facebook Ads,8013,250,3,193.27,664.41,November,48
2024-11-26,CAMP_046,Facebook Ads,7556,236,3,182.25,626.52,November,48
2024-11-27,CAMP_046,Facebook Ads,8002,250,3,192.99,663.45,November,48
2024-11-28,CAMP_046,Facebook Ads,8332,260,3,200.96,690.84,November,48
2024-11-29,CAMP_046,Facebook Ads,7370,230,3,177.76,611.1,November,48
2024-11-30,CAMP_046,Facebook Ads,5197,162,2,125.34,430.88,November,48
2024-12-01,CAMP_046,Facebook Ads,6849,214,2,165.18,567.85,December,48
2024-10-25,CAMP_047,Google Ads,3178,132,5,269.61,1116.65,October,43
2024-10-26,CAMP_047,Google Ads,4021,167,7,341.09,1412.69,October,43
2024-10-27,CAMP_047,Google Ads,4020,167,7,340.99,1412.3,October,43
2024-10-28,CAMP_047,Google Ads,3148,131,5,267.09,1106.2,October,44
2024-10-29,CAMP_047,Google Ads,3871,161,6,328.36,1360.0,October,44
2024-10-30,CAMP_047,Google Ads,3263,135,5,276.83,1146.57,October,44
2024-10-31,CAMP_047,Google Ads,5044,210,8,427.91,1772.27,October,44
2024-11-01,CAMP_047,Google Ads,5401,224,9,458.12,1897.42,November,44
2024-11-02,CAMP_047,Google Ads,3164,131,5,268.45,1111.86,November,44
2024-11-03,CAMP_047,Google Ads,5420,225,9,459.73,1904.08,November,44
2024-11-04,CAMP_047,Google Ads,4315,179,7,366.01,1515.92,November,45
2024-11-05,CAMP_047,Google Ads,3745,155,6,317.69,1315.79,November,45
2024-11-06,CAMP_047,Google Ads,3176,132,5,269.44,1115.94,November,45
2024-11-07,CAMP_047,Google Ads,4259,177,7,361.26,1496.22,November,45
2024-11-08,CAMP_047,Google Ads,5009,208,8,424.93,1759.96,November,45
2024-11-09,CAMP_047,Google Ads,4786,199,8,405.99,1681.5,November,45
2024-11-10,CAMP_047,Google Ads,3108,129,5,263.67,1092.04,November,45
2024-11-11,CAMP_047,Google Ads,3166,131,5,268.58,1112.39,November,46
2024-11-12,CAMP_047,Google Ads,4009,166,7,340.08,1408.5,November,46
2024-11-13,CAMP_047,Google Ads,3734,155,6,316.77,1311.96,November,46
2024-11-14,CAMP_047,Google Ads,3573,148,6,303.14,1255.51,November,46
2024-11-15,CAMP_047,Google Ads,3698,154,6,313.67,1299.14,November,46
2024-11-16,CAMP_047,Google Ads,5032,209,8,426.88,1768.01,November,46
2024-11-17,CAMP_047,Google Ads,5353,222,9,454.12,1880.85,November,46
2024-11-18,CAMP_047,Google Ads,4015,167,7,340.56,1410.5,November,47
2024-11-19,CAMP_047,Google Ads,5294,220,9,449.11,1860.11,November,47
2024-11-20,CAMP_047,Google Ads,3801,158,6,322.44,1335.47,November,47
2024-11-21,CAMP_047,Google Ads,4197,174,7,356.01,1474.52,November,47
2024-11-22,CAMP_047,Google Ads,3557,148,6,301.76,1249.8,November,47
2024-11-23,CAMP_047,Google Ads,4616,192,8,391.56,1621.73,November,47
2024-11-24,CAMP_047,Google Ads,5481,228,9,464.9,1925.5,November,47
2024-11-25,CAMP_047,Google Ads,4521,188,7,383.54,1588.54,November,48
2024-11-26,CAMP_047,Google Ads,3894,162,6,330.31,1368.07,November,48
2024-11-27,CAMP_047,Google Ads,4635,193,8,393.15,1628.31,November,48
2024-11-28,CAMP_047,Google Ads,3294,137,5,279.42,1157.27,November,48
2024-11-29,CAMP_047,Google Ads,5250,218,9,445.33,1844.45,November,48
2024-11-30,CAMP_047,Google Ads,4265,177,7,361.79,1498.43,November,48
2024-12-01,CAMP_047,Google Ads,4128,171,7,350.15,1450.21,December,48
2024-12-02,CAMP_047,Google Ads,4476,186,7,379.72,1572.72,December,49
2024-12-03,CAMP_047,Google Ads,4576,190,8,388.16,1607.64,December,49
2024-12-04,CAMP_047,Google Ads,3163,131,5,268.34,1111.38,December,49
2024-12-05,CAMP_047,Google Ads,4723,196,8,400.69,1659.54,December,49
2024-12-06,CAMP_047,Google Ads,3598,149,6,305.2,1264.07,December,49
2024-12-07,CAMP_047,Google Ads,4804,200,8,407.48,1687.66,December,49
2024-12-08,CAMP_047,Google Ads,5081,211,8,431.0,1785.11,December,49
2024-12-09,CAMP_047,Google Ads,5033,209,8,426.98,1768.44,December,50
2024-12-10,CAMP_047,Google Ads,4391,182,7,372.5,1542.78,December,50
2024-12-11,CAMP_047,Google Ads,4309,179,7,365.49,1513.76,December,50
2024-12-12,CAMP_047,Google Ads,3345,139,5,283.74,1175.18,December,50
2024-12-13,CAMP_047,Google Ads,4960,206,8,420.78,1742.76,December,50
2024-12-14,CAMP_047,Google Ads,3673,152,6,311.59,1290.53,December,50
2024-12-15,CAMP_047,Google Ads,4249,176,7,360.4,1492.7,December,50
2024-12-16,CAMP_047,Google Ads,3706,154,6,314.38,1302.07,December,51
2024-12-17,CAMP_047,Google Ads,3322,138,5,281.78,1167.06,December,51
2024-12-18,CAMP_047,Google Ads,4588,191,8,389.19,1611.93,December,51
2024-12-19,CAMP_047,Google Ads,3119,129,5,264.56,1095.72,December,51
2024-12-20,CAMP_047,Google Ads,4892,203,8,414.99,1718.8,December,51
2024-12-21,CAMP_047,Google Ads,3791,157,6,321.6,1331.97,December,51
2024-12-22,CAMP_047,Google Ads,2980,124,5,252.81,1047.09,December,51
2024-12-23,CAMP_047,Google Ads,4285,178,7,363.53,1505.65,December,52
2024-12-24,CAMP_047,Google Ads,3099,129,5,262.94,1089.01,December,52
2024-12-25,CAMP_047,Google Ads,3685,153,6,312.62,1294.8,December,52
2024-12-26,CAMP_047,Google Ads,4786,199,8,405.97,1681.4,December,52
2024-12-27,CAMP_047,Google Ads,3140,130,5,266.37,1103.22,December,52
2024-12-28,CAMP_047,Google Ads,5124,213,8,434.64,1800.19,December,52
2024-12-29,CAMP_047,Google Ads,2990,124,5,253.61,1050.39,December,52
2024-12-30,CAMP_047,Google Ads,3610,150,6,306.26,1268.46,December,1
2024-06-09,CAMP_048,Instagram Ads,4409,87,0,82.56,273.58,June,23
2024-06-10,CAMP_048,Instagram Ads,3428,68,0,64.18,212.68,June,24
2024-06-11,CAMP_048,Instagram Ads,2932,58,0,54.9,181.93,June,24
2024-06-12,CAMP_048,Instagram Ads,3529,70,0,66.08,218.98,June,24
2024-06-13,CAMP_048,Instagram Ads,3322,65,0,62.19,206.1,June,24
2024-06-14,CAMP_048,Instagram Ads,4645,92,0,86.96,288.18,June,24
2024-06-15,CAMP_048,Instagram Ads,3421,67,0,64.05,212.26,June,24
2024-06-16,CAMP_048,Instagram Ads,4520,89,0,84.63,280.47,June,24
2024-06-17,CAMP_048,Instagram Ads,4758,94,0,89.09,295.23,June,25
2024-06-18,CAMP_048,Instagram Ads,3699,73,0,69.27,229.54,June,25
2024-06-19,CAMP_048,Instagram Ads,4800,95,0,89.87,297.82,June,25
2024-06-20,CAMP_048,Instagram Ads,3569,70,0,66.82,221.43,June,25
2024-06-21,CAMP_048,Instagram Ads,4925,97,0,92.21,305.58,June,25
2024-06-22,CAMP_048,Instagram Ads,2903,57,0,54.36,180.13,June,25
2024-06-23,CAMP_048,Instagram Ads,4285,85,0,80.22,265.85,June,25
2024-06-24,CAMP_048,Instagram Ads,3838,76,0,71.86,238.14,June,26
2024-06-25,CAMP_048,Instagram Ads,3593,71,0,67.27,222.91,June,26
2024-06-26,CAMP_048,Instagram Ads,4159,82,0,77.87,258.06,June,26
2024-06-27,CAMP_048,Instagram Ads,4324,85,0,80.95,268.26,June,26
2024-06-28,CAMP_048,Instagram Ads,2707,53,0,50.68,167.95,June,26
2024-06-29,CAMP_048,Instagram Ads,3082,61,0,57.72,191.26,June,26
2024-06-30,CAMP_048,Instagram Ads,4345,86,0,81.35,269.58,June,26
2024-07-01,CAMP_048,Instagram Ads,4237,84,0,79.33,262.89,July,27
2024-07-02,CAMP_048,Instagram Ads,4930,97,0,92.3,305.87,July,27
2024-07-03,CAMP_048,Instagram Ads,4456,88,0,83.43,276.47,July,27
2024-07-04,CAMP_048,Instagram Ads,4894,97,0,91.64,303.68,July,27
2024-07-05,CAMP_048,Instagram Ads,4321,85,0,80.9,268.08,July,27
2024-07-06,CAMP_048,Instagram Ads,3386,67,0,63.39,210.07,July,27
2024-07-07,CAMP_048,Instagram Ads,2940,58,0,55.05,182.43,July,27
2024-07-08,CAMP_048,Instagram Ads,4504,89,0,84.33,279.45,July,28
2024-07-09,CAMP_048,Instagram Ads,4186,83,0,78.37,259.7,July,28
2024-07-10,CAMP_048,Instagram Ads,2808,55,0,52.58,174.23,July,28
2024-07-11,CAMP_048,Instagram Ads,3529,70,0,66.07,218.96,July,28
2024-07-12,CAMP_048,Instagram Ads,4908,97,0,91.9,304.54,July,28
2024-07-13,CAMP_048,Instagram Ads,3853,76,0,72.15,239.09,July,28
2024-07-14,CAMP_048,Instagram Ads,3697,73,0,69.22,229.38,July,28
2024-07-15,CAMP_048,Instagram Ads,3755,74,0,70.3,232.96,July,29
2024-07-16,CAMP_048,Instagram Ads,3179,63,0,59.53,197.28,July,29
2024-07-17,CAMP_048,Instagram Ads,3549,70,0,66.45,220.2,July,29
2024-07-18,CAMP_048,Instagram Ads,3551,70,0,66.5,220.36,July,29
2024-07-19,CAMP_048,Instagram Ads,2818,55,0,52.76,174.83,July,29
2024-07-20,CAMP_048,Instagram Ads,4471,88,0,83.71,277.4,July,29
2024-07-21,CAMP_048,Instagram Ads,3659,72,0,68.52,227.05,July,29
2024-07-22,CAMP_048,Instagram Ads,4597,91,0,86.07,285.23,July,30
2024-02-07,CAMP_049,Facebook Ads,20672,561,5,712.13,2399.68,February,6
2024-02-08,CAMP_049,Facebook Ads,14130,383,3,486.75,1640.22,February,6
2024-02-09,CAMP_049,Facebook Ads,18694,507,5,643.99,2170.07,February,6
2024-02-10,CAMP_049,Facebook Ads,16797,455,4,578.65,1949.88,February,6
2024-02-11,CAMP_049,Facebook Ads,20978,569,5,722.65,2435.14,February,6
2024-02-12,CAMP_049,Facebook Ads,14168,384,3,488.07,1644.67,February,7
2024-02-13,CAMP_049,Facebook Ads,18904,513,5,651.21,2194.41,February,7
2024-02-14,CAMP_049,Facebook Ads,18186,493,4,626.48,2111.06,February,7
2024-02-15,CAMP_049,Facebook Ads,14983,406,4,516.16,1739.33,February,7
2024-02-16,CAMP_049,Facebook Ads,13357,362,3,460.13,1550.52,February,7
2024-02-17,CAMP_049,Facebook Ads,18636,505,5,641.97,2163.27,February,7
2024-02-18,CAMP_049,Facebook Ads,19527,529,5,672.67,2266.72,February,7
2024-02-19,CAMP_049,Facebook Ads,15192,412,4,523.34,1763.51,February,8
2024-02-20,CAMP_049,Facebook Ads,18566,503,4,639.57,2155.17,February,8
2024-02-21,CAMP_049,Facebook Ads,16007,434,4,551.41,1858.1,February,8
2024-04-19,CAMP_050,SEO Organic,2448,103,3,0.01,0.05,April,16
2024-04-20,CAMP_050,SEO Organic,1779,75,2,0.01,0.03,April,16
2024-04-21,CAMP_050,SEO Organic,2679,113,3,0.01,0.05,April,16
2024-04-22,CAMP_050,SEO Organic,1894,80,2,0.01,0.04,April,17
2024-04-23,CAMP_050,SEO Organic,1998,84,2,0.01,0.04,April,17
2024-04-24,CAMP_050,SEO Organic,1595,67,1,0.01,0.03,April,17
2024-04-25,CAMP_050,SEO Organic,1664,70,2,0.01,0.03,April,17
2024-04-26,CAMP_050,SEO Organic,2191,92,2,0.01,0.04,April,17
2024-04-27,CAMP_050,SEO Organic,1868,79,2,0.01,0.04,April,17
2024-04-28,CAMP_050,SEO Organic,2608,110,3,0.01,0.05,April,17
2024-04-29,CAMP_050,SEO Organic,1538,65,1,0.01,0.03,April,18
2024-04-30,CAMP_050,SEO Organic,2013,85,2,0.01,0.04,April,18
2024-05-01,CAMP_050,SEO Organic,1959,82,2,0.01,0.04,May,18
2024-05-02,CAMP_050,SEO Organic,1544,65,1,0.01,0.03,May,18
2024-05-03,CAMP_050,SEO Organic,1681,71,2,0.01,0.03,May,18
2024-05-04,CAMP_050,SEO Organic,2058,87,2,0.01,0.04,May,18
2024-05-05,CAMP_050,SEO Organic,2161,91,2,0.01,0.04,May,18
2024-05-06,CAMP_050,SEO Organic,2046,86,2,0.01,0.04,May,19
2024-05-07,CAMP_050,SEO Organic,2211,93,2,0.01,0.04,May,19
2024-05-08,CAMP_050,SEO Organic,2294,97,2,0.01,0.05,May,19
2024-05-09,CAMP_050,SEO Organic,1532,64,1,0.01,0.03,May,19
2024-05-10,CAMP_050,SEO Organic,2124,89,2,0.01,0.04,May,19
2024-05-11,CAMP_050,SEO Organic,2774,117,3,0.01,0.05,May,19
2024-05-12,CAMP_050,SEO Organic,2195,92,2,0.01,0.04,May,19
2024-05-13,CAMP_050,SEO Organic,2402,101,2,0.01,0.05,May,20
2024-05-14,CAMP_050,SEO Organic,1925,81,2,0.01,0.04,May,20
2024-05-15,CAMP_050,SEO Organic,2527,106,3,0.01,0.05,May,20
2024-05-16,CAMP_050,SEO Organic,2526,106,3,0.01,0.05,May,20
2024-05-17,CAMP_050,SEO Organic,2198,93,2,0.01,0.04,May,20
2024-05-18,CAMP_050,SEO Organic,2791,118,3,0.01,0.05,May,20
2024-05-19,CAMP_050,SEO Organic,1683,71,2,0.01,0.03,May,20
2024-05-20,CAMP_050,SEO Organic,1541,65,1,0.01,0.03,May,21
2024-05-21,CAMP_050,SEO Organic,2522,106,3,0.01,0.05,May,21
2024-05-22,CAMP_050,SEO Organic,2571,108,3,0.01,0.05,May,21
2024-05-23,CAMP_050,SEO Organic,1676,70,2,0.01,0.03,May,21
2024-05-24,CAMP_050,SEO Organic,1865,78,2,0.01,0.04,May,21
2024-05-25,CAMP_050,SEO Organic,1542,65,1,0.01,0.03,May,21
2024-05-26,CAMP_050,SEO Organic,1901,80,2,0.01,0.04,May,21
2024-05-27,CAMP_050,SEO Organic,2526,106,3,0.01,0.05,May,22
2024-05-28,CAMP_050,SEO Organic,2194,92,2,0.01,0.04,May,22
2024-05-29,CAMP_050,SEO Organic,1973,83,2,0.01,0.04,May,22
2024-05-30,CAMP_050,SEO Organic,2003,84,2,0.01,0.04,May,22
2024-05-31,CAMP_050,SEO Organic,1521,64,1,0.01,0.03,May,22
